year,t1,t2,t3,t4,patch_row,patch_col,has_fire
2020,20200202,20200218,20200305,20200321,128,160,0
2020,20200202,20200218,20200305,20200321,128,176,0
2020,20200202,20200218,20200305,20200321,128,192,0
2020,20200202,20200218,20200305,20200321,128,208,0
2020,20200202,20200218,20200305,20200321,128,224,0
2020,20200202,20200218,20200305,20200321,128,240,0
2020,20200202,20200218,20200305,20200321,128,256,0
2020,20200202,20200218,20200305,20200321,128,272,0
2020,20200202,20200218,20200305,20200321,128,288,0
2020,20200202,20200218,20200305,20200321,128,304,0
2020,20200202,20200218,20200305,20200321,128,320,0
2020,20200202,20200218,20200305,20200321,128,336,0
2020,20200202,20200218,20200305,20200321,128,352,0
2020,20200202,20200218,20200305,20200321,128,368,0
2020,20200202,20200218,20200305,20200321,128,384,0
2020,20200202,20200218,20200305,20200321,128,400,0
2020,20200202,20200218,20200305,20200321,128,416,0
2020,20200202,20200218,20200305,20200321,128,432,0
2020,20200202,20200218,20200305,20200321,128,448,0
2020,20200202,20200218,20200305,20200321,128,464,0
2020,20200202,20200218,20200305,20200321,128,480,0
2020,20200202,20200218,20200305,20200321,128,496,0
2020,20200202,20200218,20200305,20200321,128,512,0
2020,20200202,20200218,20200305,20200321,128,528,0
2020,20200202,20200218,20200305,20200321,128,544,0
2020,20200202,20200218,20200305,20200321,128,560,0
2020,20200202,20200218,20200305,20200321,128,576,0
2020,20200202,20200218,20200305,20200321,128,592,0
2020,20200202,20200218,20200305,20200321,128,608,0
2020,20200202,20200218,20200305,20200321,128,624,0
2020,20200202,20200218,20200305,20200321,128,640,0
2020,20200202,20200218,20200305,20200321,128,656,0
2020,20200202,20200218,20200305,20200321,128,672,0
2020,20200202,20200218,20200305,20200321,128,688,0
2020,20200202,20200218,20200305,20200321,128,704,0
2020,20200202,20200218,20200305,20200321,128,720,0
2020,20200202,20200218,20200305,20200321,128,736,0
2020,20200202,20200218,20200305,20200321,128,752,0
2020,20200202,20200218,20200305,20200321,128,768,0
2020,20200202,20200218,20200305,20200321,128,784,0
2020,20200202,20200218,20200305,20200321,128,800,0
2020,20200202,20200218,20200305,20200321,128,816,0
2020,20200202,20200218,20200305,20200321,128,832,0
2020,20200202,20200218,20200305,20200321,128,848,0
2020,20200202,20200218,20200305,20200321,128,864,0
2020,20200202,20200218,20200305,20200321,128,880,0
2020,20200202,20200218,20200305,20200321,144,0,0
2020,20200202,20200218,20200305,20200321,144,16,0
2020,20200202,20200218,20200305,20200321,144,32,0
2020,20200202,20200218,20200305,20200321,144,48,0
2020,20200202,20200218,20200305,20200321,144,64,0
2020,20200202,20200218,20200305,20200321,144,80,0
2020,20200202,20200218,20200305,20200321,144,96,0
2020,20200202,20200218,20200305,20200321,144,112,0
2020,20200202,20200218,20200305,20200321,144,128,0
2020,20200202,20200218,20200305,20200321,144,144,0
2020,20200202,20200218,20200305,20200321,144,160,0
2020,20200202,20200218,20200305,20200321,144,176,0
2020,20200202,20200218,20200305,20200321,144,192,0
2020,20200202,20200218,20200305,20200321,144,208,0
2020,20200202,20200218,20200305,20200321,144,224,0
2020,20200202,20200218,20200305,20200321,144,240,0
2020,20200202,20200218,20200305,20200321,144,256,1
2020,20200202,20200218,20200305,20200321,144,272,1
2020,20200202,20200218,20200305,20200321,144,288,0
2020,20200202,20200218,20200305,20200321,144,304,0
2020,20200202,20200218,20200305,20200321,144,320,0
2020,20200202,20200218,20200305,20200321,144,336,0
2020,20200202,20200218,20200305,20200321,144,352,0
2020,20200202,20200218,20200305,20200321,144,368,0
2020,20200202,20200218,20200305,20200321,144,384,0
2020,20200202,20200218,20200305,20200321,144,400,0
2020,20200202,20200218,20200305,20200321,144,416,0
2020,20200202,20200218,20200305,20200321,144,432,0
2020,20200202,20200218,20200305,20200321,144,448,0
2020,20200202,20200218,20200305,20200321,144,464,0
2020,20200202,20200218,20200305,20200321,144,480,0
2020,20200202,20200218,20200305,20200321,144,496,0
2020,20200202,20200218,20200305,20200321,144,512,0
2020,20200202,20200218,20200305,20200321,144,528,0
2020,20200202,20200218,20200305,20200321,144,544,0
2020,20200202,20200218,20200305,20200321,144,560,0
2020,20200202,20200218,20200305,20200321,144,576,0
2020,20200202,20200218,20200305,20200321,144,592,0
2020,20200202,20200218,20200305,20200321,144,608,0
2020,20200202,20200218,20200305,20200321,144,624,0
2020,20200202,20200218,20200305,20200321,144,640,0
2020,20200202,20200218,20200305,20200321,144,656,0
2020,20200202,20200218,20200305,20200321,144,672,0
2020,20200202,20200218,20200305,20200321,144,688,0
2020,20200202,20200218,20200305,20200321,144,704,0
2020,20200202,20200218,20200305,20200321,144,720,0
2020,20200202,20200218,20200305,20200321,144,736,0
2020,20200202,20200218,20200305,20200321,144,752,0
2020,20200202,20200218,20200305,20200321,144,768,0
2020,20200202,20200218,20200305,20200321,144,784,0
2020,20200202,20200218,20200305,20200321,144,800,0
2020,20200202,20200218,20200305,20200321,144,816,0
2020,20200202,20200218,20200305,20200321,144,832,0
2020,20200202,20200218,20200305,20200321,144,848,0
2020,20200202,20200218,20200305,20200321,144,864,0
2020,20200202,20200218,20200305,20200321,144,880,0
2020,20200202,20200218,20200305,20200321,160,0,1
2020,20200202,20200218,20200305,20200321,160,16,1
2020,20200202,20200218,20200305,20200321,160,32,0
2020,20200202,20200218,20200305,20200321,160,48,0
2020,20200202,20200218,20200305,20200321,160,64,0
2020,20200202,20200218,20200305,20200321,160,80,0
2020,20200202,20200218,20200305,20200321,160,96,0
2020,20200202,20200218,20200305,20200321,160,112,0
2020,20200202,20200218,20200305,20200321,160,128,0
2020,20200202,20200218,20200305,20200321,160,144,0
2020,20200202,20200218,20200305,20200321,160,160,0
2020,20200202,20200218,20200305,20200321,160,176,0
2020,20200202,20200218,20200305,20200321,160,192,0
2020,20200202,20200218,20200305,20200321,160,208,0
2020,20200202,20200218,20200305,20200321,160,224,0
2020,20200202,20200218,20200305,20200321,160,240,0
2020,20200202,20200218,20200305,20200321,160,256,1
2020,20200202,20200218,20200305,20200321,160,272,1
2020,20200202,20200218,20200305,20200321,160,288,0
2020,20200202,20200218,20200305,20200321,160,304,0
2020,20200202,20200218,20200305,20200321,160,320,0
2020,20200202,20200218,20200305,20200321,160,336,0
2020,20200202,20200218,20200305,20200321,160,352,0
2020,20200202,20200218,20200305,20200321,160,368,0
2020,20200202,20200218,20200305,20200321,160,384,0
2020,20200202,20200218,20200305,20200321,160,400,0
2020,20200202,20200218,20200305,20200321,160,416,0
2020,20200202,20200218,20200305,20200321,160,432,0
2020,20200202,20200218,20200305,20200321,160,448,0
2020,20200202,20200218,20200305,20200321,160,464,0
2020,20200202,20200218,20200305,20200321,160,480,0
2020,20200202,20200218,20200305,20200321,160,496,0
2020,20200202,20200218,20200305,20200321,160,512,0
2020,20200202,20200218,20200305,20200321,160,528,0
2020,20200202,20200218,20200305,20200321,160,544,0
2020,20200202,20200218,20200305,20200321,160,560,0
2020,20200202,20200218,20200305,20200321,160,576,0
2020,20200202,20200218,20200305,20200321,160,592,0
2020,20200202,20200218,20200305,20200321,160,608,0
2020,20200202,20200218,20200305,20200321,160,624,0
2020,20200202,20200218,20200305,20200321,160,640,0
2020,20200202,20200218,20200305,20200321,160,656,0
2020,20200202,20200218,20200305,20200321,160,672,0
2020,20200202,20200218,20200305,20200321,160,688,0
2020,20200202,20200218,20200305,20200321,160,704,0
2020,20200202,20200218,20200305,20200321,160,720,0
2020,20200202,20200218,20200305,20200321,160,736,0
2020,20200202,20200218,20200305,20200321,160,752,0
2020,20200202,20200218,20200305,20200321,160,768,0
2020,20200202,20200218,20200305,20200321,160,784,0
2020,20200202,20200218,20200305,20200321,160,800,0
2020,20200202,20200218,20200305,20200321,160,816,0
2020,20200202,20200218,20200305,20200321,160,832,0
2020,20200202,20200218,20200305,20200321,160,848,0
2020,20200202,20200218,20200305,20200321,160,864,0
2020,20200202,20200218,20200305,20200321,160,880,0
2020,20200202,20200218,20200305,20200321,176,0,1
2020,20200202,20200218,20200305,20200321,176,16,1
2020,20200202,20200218,20200305,20200321,176,32,0
2020,20200202,20200218,20200305,20200321,176,48,0
2020,20200202,20200218,20200305,20200321,176,64,0
2020,20200202,20200218,20200305,20200321,176,80,0
2020,20200202,20200218,20200305,20200321,176,96,0
2020,20200202,20200218,20200305,20200321,176,112,0
2020,20200202,20200218,20200305,20200321,176,128,0
2020,20200202,20200218,20200305,20200321,176,144,0
2020,20200202,20200218,20200305,20200321,176,160,0
2020,20200202,20200218,20200305,20200321,176,176,0
2020,20200202,20200218,20200305,20200321,176,192,0
2020,20200202,20200218,20200305,20200321,176,208,0
2020,20200202,20200218,20200305,20200321,176,224,0
2020,20200202,20200218,20200305,20200321,176,240,0
2020,20200202,20200218,20200305,20200321,176,256,0
2020,20200202,20200218,20200305,20200321,176,272,1
2020,20200202,20200218,20200305,20200321,176,288,1
2020,20200202,20200218,20200305,20200321,176,304,0
2020,20200202,20200218,20200305,20200321,176,320,0
2020,20200202,20200218,20200305,20200321,176,336,0
2020,20200202,20200218,20200305,20200321,176,352,0
2020,20200202,20200218,20200305,20200321,176,368,0
2020,20200202,20200218,20200305,20200321,176,384,0
2020,20200202,20200218,20200305,20200321,176,400,0
2020,20200202,20200218,20200305,20200321,176,416,0
2020,20200202,20200218,20200305,20200321,176,432,0
2020,20200202,20200218,20200305,20200321,176,448,0
2020,20200202,20200218,20200305,20200321,176,464,0
2020,20200202,20200218,20200305,20200321,176,480,0
2020,20200202,20200218,20200305,20200321,176,496,0
2020,20200202,20200218,20200305,20200321,176,512,0
2020,20200202,20200218,20200305,20200321,176,528,0
2020,20200202,20200218,20200305,20200321,176,544,0
2020,20200202,20200218,20200305,20200321,176,560,0
2020,20200202,20200218,20200305,20200321,176,576,0
2020,20200202,20200218,20200305,20200321,176,592,0
2020,20200202,20200218,20200305,20200321,176,608,0
2020,20200202,20200218,20200305,20200321,176,624,0
2020,20200202,20200218,20200305,20200321,176,640,0
2020,20200202,20200218,20200305,20200321,176,656,0
2020,20200202,20200218,20200305,20200321,176,672,0
2020,20200202,20200218,20200305,20200321,176,688,0
2020,20200202,20200218,20200305,20200321,176,704,0
2020,20200202,20200218,20200305,20200321,176,720,0
2020,20200202,20200218,20200305,20200321,176,736,0
2020,20200202,20200218,20200305,20200321,176,752,0
2020,20200202,20200218,20200305,20200321,176,768,0
2020,20200202,20200218,20200305,20200321,176,784,0
2020,20200202,20200218,20200305,20200321,176,800,0
2020,20200202,20200218,20200305,20200321,176,816,0
2020,20200202,20200218,20200305,20200321,176,832,0
2020,20200202,20200218,20200305,20200321,176,848,0
2020,20200202,20200218,20200305,20200321,176,864,0
2020,20200202,20200218,20200305,20200321,176,880,0
2020,20200202,20200218,20200305,20200321,192,0,0
2020,20200202,20200218,20200305,20200321,192,16,0
2020,20200202,20200218,20200305,20200321,192,32,0
2020,20200202,20200218,20200305,20200321,192,48,0
2020,20200202,20200218,20200305,20200321,192,64,0
2020,20200202,20200218,20200305,20200321,192,80,0
2020,20200202,20200218,20200305,20200321,192,96,0
2020,20200202,20200218,20200305,20200321,192,112,0
2020,20200202,20200218,20200305,20200321,192,128,0
2020,20200202,20200218,20200305,20200321,192,144,1
2020,20200202,20200218,20200305,20200321,192,160,1
2020,20200202,20200218,20200305,20200321,192,176,0
2020,20200202,20200218,20200305,20200321,192,192,0
2020,20200202,20200218,20200305,20200321,192,208,0
2020,20200202,20200218,20200305,20200321,192,224,0
2020,20200202,20200218,20200305,20200321,192,240,0
2020,20200202,20200218,20200305,20200321,192,256,0
2020,20200202,20200218,20200305,20200321,192,272,1
2020,20200202,20200218,20200305,20200321,192,288,1
2020,20200202,20200218,20200305,20200321,192,304,0
2020,20200202,20200218,20200305,20200321,192,320,0
2020,20200202,20200218,20200305,20200321,192,336,0
2020,20200202,20200218,20200305,20200321,192,352,1
2020,20200202,20200218,20200305,20200321,192,368,1
2020,20200202,20200218,20200305,20200321,192,384,0
2020,20200202,20200218,20200305,20200321,192,400,1
2020,20200202,20200218,20200305,20200321,192,416,1
2020,20200202,20200218,20200305,20200321,192,432,0
2020,20200202,20200218,20200305,20200321,192,448,0
2020,20200202,20200218,20200305,20200321,192,464,0
2020,20200202,20200218,20200305,20200321,192,480,0
2020,20200202,20200218,20200305,20200321,192,496,0
2020,20200202,20200218,20200305,20200321,192,512,0
2020,20200202,20200218,20200305,20200321,192,528,0
2020,20200202,20200218,20200305,20200321,192,544,0
2020,20200202,20200218,20200305,20200321,192,560,0
2020,20200202,20200218,20200305,20200321,192,576,0
2020,20200202,20200218,20200305,20200321,192,592,0
2020,20200202,20200218,20200305,20200321,192,608,0
2020,20200202,20200218,20200305,20200321,192,624,0
2020,20200202,20200218,20200305,20200321,192,640,0
2020,20200202,20200218,20200305,20200321,192,656,0
2020,20200202,20200218,20200305,20200321,192,672,0
2020,20200202,20200218,20200305,20200321,192,688,0
2020,20200202,20200218,20200305,20200321,192,704,0
2020,20200202,20200218,20200305,20200321,192,720,0
2020,20200202,20200218,20200305,20200321,192,736,0
2020,20200202,20200218,20200305,20200321,192,752,0
2020,20200202,20200218,20200305,20200321,192,768,0
2020,20200202,20200218,20200305,20200321,192,784,0
2020,20200202,20200218,20200305,20200321,192,800,0
2020,20200202,20200218,20200305,20200321,192,816,0
2020,20200202,20200218,20200305,20200321,192,832,0
2020,20200202,20200218,20200305,20200321,192,848,0
2020,20200202,20200218,20200305,20200321,192,864,0
2020,20200202,20200218,20200305,20200321,192,880,0
2020,20200202,20200218,20200305,20200321,208,0,0
2020,20200202,20200218,20200305,20200321,208,16,0
2020,20200202,20200218,20200305,20200321,208,32,0
2020,20200202,20200218,20200305,20200321,208,48,0
2020,20200202,20200218,20200305,20200321,208,64,0
2020,20200202,20200218,20200305,20200321,208,80,0
2020,20200202,20200218,20200305,20200321,208,96,1
2020,20200202,20200218,20200305,20200321,208,112,1
2020,20200202,20200218,20200305,20200321,208,128,0
2020,20200202,20200218,20200305,20200321,208,144,1
2020,20200202,20200218,20200305,20200321,208,160,1
2020,20200202,20200218,20200305,20200321,208,176,0
2020,20200202,20200218,20200305,20200321,208,192,0
2020,20200202,20200218,20200305,20200321,208,208,0
2020,20200202,20200218,20200305,20200321,208,224,0
2020,20200202,20200218,20200305,20200321,208,240,0
2020,20200202,20200218,20200305,20200321,208,256,0
2020,20200202,20200218,20200305,20200321,208,272,0
2020,20200202,20200218,20200305,20200321,208,288,0
2020,20200202,20200218,20200305,20200321,208,304,0
2020,20200202,20200218,20200305,20200321,208,320,0
2020,20200202,20200218,20200305,20200321,208,336,0
2020,20200202,20200218,20200305,20200321,208,352,1
2020,20200202,20200218,20200305,20200321,208,368,1
2020,20200202,20200218,20200305,20200321,208,384,0
2020,20200202,20200218,20200305,20200321,208,400,1
2020,20200202,20200218,20200305,20200321,208,416,1
2020,20200202,20200218,20200305,20200321,208,432,0
2020,20200202,20200218,20200305,20200321,208,448,0
2020,20200202,20200218,20200305,20200321,208,464,0
2020,20200202,20200218,20200305,20200321,208,480,0
2020,20200202,20200218,20200305,20200321,208,496,0
2020,20200202,20200218,20200305,20200321,208,512,0
2020,20200202,20200218,20200305,20200321,208,528,0
2020,20200202,20200218,20200305,20200321,208,544,0
2020,20200202,20200218,20200305,20200321,208,560,0
2020,20200202,20200218,20200305,20200321,208,576,0
2020,20200202,20200218,20200305,20200321,208,592,0
2020,20200202,20200218,20200305,20200321,208,608,0
2020,20200202,20200218,20200305,20200321,208,624,0
2020,20200202,20200218,20200305,20200321,208,640,0
2020,20200202,20200218,20200305,20200321,208,656,0
2020,20200202,20200218,20200305,20200321,208,672,0
2020,20200202,20200218,20200305,20200321,208,688,0
2020,20200202,20200218,20200305,20200321,208,704,0
2020,20200202,20200218,20200305,20200321,208,720,0
2020,20200202,20200218,20200305,20200321,208,736,0
2020,20200202,20200218,20200305,20200321,208,752,0
2020,20200202,20200218,20200305,20200321,208,768,0
2020,20200202,20200218,20200305,20200321,208,784,0
2020,20200202,20200218,20200305,20200321,208,800,0
2020,20200202,20200218,20200305,20200321,208,816,0
2020,20200202,20200218,20200305,20200321,208,832,0
2020,20200202,20200218,20200305,20200321,208,848,0
2020,20200202,20200218,20200305,20200321,208,864,0
2020,20200202,20200218,20200305,20200321,208,880,0
2020,20200202,20200218,20200305,20200321,224,0,0
2020,20200202,20200218,20200305,20200321,224,16,0
2020,20200202,20200218,20200305,20200321,224,32,0
2020,20200202,20200218,20200305,20200321,224,48,0
2020,20200202,20200218,20200305,20200321,224,64,0
2020,20200202,20200218,20200305,20200321,224,80,0
2020,20200202,20200218,20200305,20200321,224,96,1
2020,20200202,20200218,20200305,20200321,224,112,1
2020,20200202,20200218,20200305,20200321,224,128,0
2020,20200202,20200218,20200305,20200321,224,144,0
2020,20200202,20200218,20200305,20200321,224,160,0
2020,20200202,20200218,20200305,20200321,224,176,0
2020,20200202,20200218,20200305,20200321,224,192,0
2020,20200202,20200218,20200305,20200321,224,208,0
2020,20200202,20200218,20200305,20200321,224,224,0
2020,20200202,20200218,20200305,20200321,224,240,0
2020,20200202,20200218,20200305,20200321,224,256,0
2020,20200202,20200218,20200305,20200321,224,272,0
2020,20200202,20200218,20200305,20200321,224,288,0
2020,20200202,20200218,20200305,20200321,224,304,0
2020,20200202,20200218,20200305,20200321,224,320,0
2020,20200202,20200218,20200305,20200321,224,336,0
2020,20200202,20200218,20200305,20200321,224,352,1
2020,20200202,20200218,20200305,20200321,224,368,1
2020,20200202,20200218,20200305,20200321,224,384,0
2020,20200202,20200218,20200305,20200321,224,400,0
2020,20200202,20200218,20200305,20200321,224,416,0
2020,20200202,20200218,20200305,20200321,224,432,0
2020,20200202,20200218,20200305,20200321,224,448,0
2020,20200202,20200218,20200305,20200321,224,464,0
2020,20200202,20200218,20200305,20200321,224,480,0
2020,20200202,20200218,20200305,20200321,224,496,0
2020,20200202,20200218,20200305,20200321,224,512,0
2020,20200202,20200218,20200305,20200321,224,528,0
2020,20200202,20200218,20200305,20200321,224,544,0
2020,20200202,20200218,20200305,20200321,224,560,0
2020,20200202,20200218,20200305,20200321,224,576,0
2020,20200202,20200218,20200305,20200321,224,592,0
2020,20200202,20200218,20200305,20200321,224,608,0
2020,20200202,20200218,20200305,20200321,224,624,0
2020,20200202,20200218,20200305,20200321,224,640,0
2020,20200202,20200218,20200305,20200321,224,656,0
2020,20200202,20200218,20200305,20200321,224,672,0
2020,20200202,20200218,20200305,20200321,224,688,0
2020,20200202,20200218,20200305,20200321,224,704,0
2020,20200202,20200218,20200305,20200321,224,720,0
2020,20200202,20200218,20200305,20200321,224,736,0
2020,20200202,20200218,20200305,20200321,224,752,0
2020,20200202,20200218,20200305,20200321,224,768,0
2020,20200202,20200218,20200305,20200321,224,784,0
2020,20200202,20200218,20200305,20200321,224,800,0
2020,20200202,20200218,20200305,20200321,224,816,0
2020,20200202,20200218,20200305,20200321,224,832,0
2020,20200202,20200218,20200305,20200321,224,848,0
2020,20200202,20200218,20200305,20200321,224,864,0
2020,20200202,20200218,20200305,20200321,224,880,0
2020,20200202,20200218,20200305,20200321,240,0,0
2020,20200202,20200218,20200305,20200321,240,16,0
2020,20200202,20200218,20200305,20200321,240,32,0
2020,20200202,20200218,20200305,20200321,240,48,0
2020,20200202,20200218,20200305,20200321,240,64,0
2020,20200202,20200218,20200305,20200321,240,80,0
2020,20200202,20200218,20200305,20200321,240,96,0
2020,20200202,20200218,20200305,20200321,240,112,0
2020,20200202,20200218,20200305,20200321,240,128,0
2020,20200202,20200218,20200305,20200321,240,144,0
2020,20200202,20200218,20200305,20200321,240,160,0
2020,20200202,20200218,20200305,20200321,240,176,0
2020,20200202,20200218,20200305,20200321,240,192,0
2020,20200202,20200218,20200305,20200321,240,208,0
2020,20200202,20200218,20200305,20200321,240,224,0
2020,20200202,20200218,20200305,20200321,240,240,0
2020,20200202,20200218,20200305,20200321,240,256,0
2020,20200202,20200218,20200305,20200321,240,272,0
2020,20200202,20200218,20200305,20200321,240,288,0
2020,20200202,20200218,20200305,20200321,240,304,0
2020,20200202,20200218,20200305,20200321,240,320,0
2020,20200202,20200218,20200305,20200321,240,336,0
2020,20200202,20200218,20200305,20200321,240,352,0
2020,20200202,20200218,20200305,20200321,240,368,0
2020,20200202,20200218,20200305,20200321,240,384,0
2020,20200202,20200218,20200305,20200321,240,400,0
2020,20200202,20200218,20200305,20200321,240,416,0
2020,20200202,20200218,20200305,20200321,240,432,0
2020,20200202,20200218,20200305,20200321,240,448,1
2020,20200202,20200218,20200305,20200321,240,464,1
2020,20200202,20200218,20200305,20200321,240,480,0
2020,20200202,20200218,20200305,20200321,240,496,0
2020,20200202,20200218,20200305,20200321,240,512,0
2020,20200202,20200218,20200305,20200321,240,528,0
2020,20200202,20200218,20200305,20200321,240,544,0
2020,20200202,20200218,20200305,20200321,240,560,1
2020,20200202,20200218,20200305,20200321,240,576,1
2020,20200202,20200218,20200305,20200321,240,592,0
2020,20200202,20200218,20200305,20200321,240,608,0
2020,20200202,20200218,20200305,20200321,240,624,0
2020,20200202,20200218,20200305,20200321,240,640,0
2020,20200202,20200218,20200305,20200321,240,656,0
2020,20200202,20200218,20200305,20200321,240,672,0
2020,20200202,20200218,20200305,20200321,240,688,0
2020,20200202,20200218,20200305,20200321,240,704,0
2020,20200202,20200218,20200305,20200321,240,720,0
2020,20200202,20200218,20200305,20200321,240,736,0
2020,20200202,20200218,20200305,20200321,240,752,0
2020,20200202,20200218,20200305,20200321,240,768,0
2020,20200202,20200218,20200305,20200321,240,784,0
2020,20200202,20200218,20200305,20200321,240,800,0
2020,20200202,20200218,20200305,20200321,240,816,0
2020,20200202,20200218,20200305,20200321,240,832,0
2020,20200202,20200218,20200305,20200321,240,848,0
2020,20200202,20200218,20200305,20200321,240,864,0
2020,20200202,20200218,20200305,20200321,240,880,0
2020,20200202,20200218,20200305,20200321,256,0,0
2020,20200202,20200218,20200305,20200321,256,16,0
2020,20200202,20200218,20200305,20200321,256,32,0
2020,20200202,20200218,20200305,20200321,256,48,0
2020,20200202,20200218,20200305,20200321,256,64,0
2020,20200202,20200218,20200305,20200321,256,80,0
2020,20200202,20200218,20200305,20200321,256,96,0
2020,20200202,20200218,20200305,20200321,256,112,0
2020,20200202,20200218,20200305,20200321,256,128,0
2020,20200202,20200218,20200305,20200321,256,144,0
2020,20200202,20200218,20200305,20200321,256,160,0
2020,20200202,20200218,20200305,20200321,256,176,0
2020,20200202,20200218,20200305,20200321,256,192,0
2020,20200202,20200218,20200305,20200321,256,208,0
2020,20200202,20200218,20200305,20200321,256,224,0
2020,20200202,20200218,20200305,20200321,256,240,0
2020,20200202,20200218,20200305,20200321,256,256,0
2020,20200202,20200218,20200305,20200321,256,272,0
2020,20200202,20200218,20200305,20200321,256,288,0
2020,20200202,20200218,20200305,20200321,256,304,0
2020,20200202,20200218,20200305,20200321,256,320,0
2020,20200202,20200218,20200305,20200321,256,336,0
2020,20200202,20200218,20200305,20200321,256,352,0
2020,20200202,20200218,20200305,20200321,256,368,0
2020,20200202,20200218,20200305,20200321,256,384,0
2020,20200202,20200218,20200305,20200321,256,400,1
2020,20200202,20200218,20200305,20200321,256,416,1
2020,20200202,20200218,20200305,20200321,256,432,0
2020,20200202,20200218,20200305,20200321,256,448,1
2020,20200202,20200218,20200305,20200321,256,464,1
2020,20200202,20200218,20200305,20200321,256,480,0
2020,20200202,20200218,20200305,20200321,256,496,0
2020,20200202,20200218,20200305,20200321,256,512,0
2020,20200202,20200218,20200305,20200321,256,528,0
2020,20200202,20200218,20200305,20200321,256,544,0
2020,20200202,20200218,20200305,20200321,256,560,1
2020,20200202,20200218,20200305,20200321,256,576,1
2020,20200202,20200218,20200305,20200321,256,592,0
2020,20200202,20200218,20200305,20200321,256,608,0
2020,20200202,20200218,20200305,20200321,256,624,0
2020,20200202,20200218,20200305,20200321,256,640,0
2020,20200202,20200218,20200305,20200321,256,656,0
2020,20200202,20200218,20200305,20200321,256,672,0
2020,20200202,20200218,20200305,20200321,256,688,0
2020,20200202,20200218,20200305,20200321,256,704,0
2020,20200202,20200218,20200305,20200321,256,720,0
2020,20200202,20200218,20200305,20200321,256,736,0
2020,20200202,20200218,20200305,20200321,256,752,0
2020,20200202,20200218,20200305,20200321,256,768,0
2020,20200202,20200218,20200305,20200321,256,784,0
2020,20200202,20200218,20200305,20200321,256,800,0
2020,20200202,20200218,20200305,20200321,256,816,0
2020,20200202,20200218,20200305,20200321,256,832,0
2020,20200202,20200218,20200305,20200321,256,848,0
2020,20200202,20200218,20200305,20200321,256,864,0
2020,20200202,20200218,20200305,20200321,256,880,0
2020,20200202,20200218,20200305,20200321,272,0,0
2020,20200202,20200218,20200305,20200321,272,16,0
2020,20200202,20200218,20200305,20200321,272,32,0
2020,20200202,20200218,20200305,20200321,272,48,0
2020,20200202,20200218,20200305,20200321,272,64,0
2020,20200202,20200218,20200305,20200321,272,80,0
2020,20200202,20200218,20200305,20200321,272,96,0
2020,20200202,20200218,20200305,20200321,272,112,0
2020,20200202,20200218,20200305,20200321,272,128,0
2020,20200202,20200218,20200305,20200321,272,144,0
2020,20200202,20200218,20200305,20200321,272,160,0
2020,20200202,20200218,20200305,20200321,272,176,0
2020,20200202,20200218,20200305,20200321,272,192,0
2020,20200202,20200218,20200305,20200321,272,208,0
2020,20200202,20200218,20200305,20200321,272,224,0
2020,20200202,20200218,20200305,20200321,272,240,0
2020,20200202,20200218,20200305,20200321,272,256,0
2020,20200202,20200218,20200305,20200321,272,272,0
2020,20200202,20200218,20200305,20200321,272,288,0
2020,20200202,20200218,20200305,20200321,272,304,0
2020,20200202,20200218,20200305,20200321,272,320,0
2020,20200202,20200218,20200305,20200321,272,336,0
2020,20200202,20200218,20200305,20200321,272,352,0
2020,20200202,20200218,20200305,20200321,272,368,0
2020,20200202,20200218,20200305,20200321,272,384,0
2020,20200202,20200218,20200305,20200321,272,400,1
2020,20200202,20200218,20200305,20200321,272,416,1
2020,20200202,20200218,20200305,20200321,272,432,0
2020,20200202,20200218,20200305,20200321,272,448,0
2020,20200202,20200218,20200305,20200321,272,464,0
2020,20200202,20200218,20200305,20200321,272,480,0
2020,20200202,20200218,20200305,20200321,272,496,1
2020,20200202,20200218,20200305,20200321,272,512,1
2020,20200202,20200218,20200305,20200321,272,528,1
2020,20200202,20200218,20200305,20200321,272,544,1
2020,20200202,20200218,20200305,20200321,272,560,1
2020,20200202,20200218,20200305,20200321,272,576,0
2020,20200202,20200218,20200305,20200321,272,592,0
2020,20200202,20200218,20200305,20200321,272,608,0
2020,20200202,20200218,20200305,20200321,272,624,0
2020,20200202,20200218,20200305,20200321,272,640,0
2020,20200202,20200218,20200305,20200321,272,656,0
2020,20200202,20200218,20200305,20200321,272,672,0
2020,20200202,20200218,20200305,20200321,272,688,0
2020,20200202,20200218,20200305,20200321,272,704,0
2020,20200202,20200218,20200305,20200321,272,720,0
2020,20200202,20200218,20200305,20200321,272,736,0
2020,20200202,20200218,20200305,20200321,272,752,0
2020,20200202,20200218,20200305,20200321,272,768,0
2020,20200202,20200218,20200305,20200321,272,784,0
2020,20200202,20200218,20200305,20200321,272,800,0
2020,20200202,20200218,20200305,20200321,272,816,0
2020,20200202,20200218,20200305,20200321,272,832,0
2020,20200202,20200218,20200305,20200321,272,848,0
2020,20200202,20200218,20200305,20200321,272,864,0
2020,20200202,20200218,20200305,20200321,272,880,0
2020,20200202,20200218,20200305,20200321,288,0,0
2020,20200202,20200218,20200305,20200321,288,16,0
2020,20200202,20200218,20200305,20200321,288,32,0
2020,20200202,20200218,20200305,20200321,288,48,0
2020,20200202,20200218,20200305,20200321,288,64,0
2020,20200202,20200218,20200305,20200321,288,80,0
2020,20200202,20200218,20200305,20200321,288,96,0
2020,20200202,20200218,20200305,20200321,288,112,0
